datetime,year,month,day,hour24,weekday,is_weekend,ontario_demand,market_demand,temp_c
2024-03-23 11:00:00,2024,3,23,11,5,True,15896,16083,-0.3
2024-03-23 12:00:00,2024,3,23,12,5,True,15594,16025,0.7
2024-03-23 13:00:00,2024,3,23,13,5,True,15305,15896,1.3
2024-03-23 14:00:00,2024,3,23,14,5,True,15179,16187,2.6
2024-03-23 15:00:00,2024,3,23,15,5,True,15168,15867,2.1
2024-03-23 16:00:00,2024,3,23,16,5,True,15866,16832,2.2
2024-03-23 17:00:00,2024,3,23,17,5,True,16433,17259,1.6
2024-03-23 18:00:00,2024,3,23,18,5,True,17119,17802,-0.5
2024-03-23 19:00:00,2024,3,23,19,5,True,17365,18036,-1.1
2024-03-23 20:00:00,2024,3,23,20,5,True,16938,17800,-1.4
2024-03-23 21:00:00,2024,3,23,21,5,True,16288,16616,-1.7
2024-03-23 22:00:00,2024,3,23,22,5,True,15568,16390,-2.2
2024-03-23 23:00:00,2024,3,23,23,5,True,14942,15700,-3.1
2024-03-24 00:00:00,2024,3,24,0,6,True,14477,15920,-3.7
2024-03-24 01:00:00,2024,3,24,1,6,True,14426,15707,-3.9
2024-03-24 02:00:00,2024,3,24,2,6,True,14345,15674,-4.4
2024-03-24 03:00:00,2024,3,24,3,6,True,14380,15538,-5.1
2024-03-24 04:00:00,2024,3,24,4,6,True,14664,15414,-4.6
2024-03-24 05:00:00,2024,3,24,5,6,True,15115,15728,-4.9
2024-03-24 06:00:00,2024,3,24,6,6,True,15581,15988,-4.8
2024-03-24 07:00:00,2024,3,24,7,6,True,15721,15843,-4.9
2024-03-24 08:00:00,2024,3,24,8,6,True,15293,15406,-3.3
2024-03-24 09:00:00,2024,3,24,9,6,True,14889,15225,-2.5
2024-03-24 10:00:00,2024,3,24,10,6,True,14789,15204,-1.8
2024-03-24 11:00:00,2024,3,24,11,6,True,14530,15047,-0.3
2024-03-24 12:00:00,2024,3,24,12,6,True,14306,14746,-0.2
2024-03-24 13:00:00,2024,3,24,13,6,True,14182,14861,-0.3
2024-03-24 14:00:00,2024,3,24,14,6,True,14104,14731,0.2
2024-03-24 15:00:00,2024,3,24,15,6,True,14588,14836,-0.1
2024-03-24 16:00:00,2024,3,24,16,6,True,15556,15562,-0.4
2024-03-24 17:00:00,2024,3,24,17,6,True,16416,16302,-0.4
2024-03-24 18:00:00,2024,3,24,18,6,True,17136,17376,-0.2
2024-03-24 19:00:00,2024,3,24,19,6,True,17208,17434,-0.3
2024-03-24 20:00:00,2024,3,24,20,6,True,16760,17039,-0.1
2024-03-24 21:00:00,2024,3,24,21,6,True,16088,16758,-0.2
2024-03-24 22:00:00,2024,3,24,22,6,True,15165,16236,0.1
2024-03-24 23:00:00,2024,3,24,23,6,True,14617,16309,0.3
2024-03-25 00:00:00,2024,3,25,0,0,False,14147,16249,0.1
2024-03-25 01:00:00,2024,3,25,1,0,False,14062,16274,0.4
2024-03-25 02:00:00,2024,3,25,2,0,False,14108,16389,0.6
2024-03-25 03:00:00,2024,3,25,3,0,False,14316,16469,0.6
2024-03-25 04:00:00,2024,3,25,4,0,False,14974,16925,0.7
2024-03-25 05:00:00,2024,3,25,5,0,False,15844,17253,0.6
2024-03-25 06:00:00,2024,3,25,6,0,False,17160,18380,0.6
2024-03-25 07:00:00,2024,3,25,7,0,False,17212,18119,1.1
2024-03-25 08:00:00,2024,3,25,8,0,False,16709,17522,2.3
2024-03-25 09:00:00,2024,3,25,9,0,False,16034,17451,3.2
2024-03-25 10:00:00,2024,3,25,10,0,False,15746,17137,4.3
2024-03-25 11:00:00,2024,3,25,11,0,False,15582,17087,4.9
2024-03-25 12:00:00,2024,3,25,12,0,False,15296,16393,6.3
2024-03-25 13:00:00,2024,3,25,13,0,False,15032,16114,7.1
2024-03-25 14:00:00,2024,3,25,14,0,False,15081,16234,6.4
2024-03-25 15:00:00,2024,3,25,15,0,False,15697,16622,6.7
2024-03-25 16:00:00,2024,3,25,16,0,False,16397,17124,6.9
2024-03-25 17:00:00,2024,3,25,17,0,False,16675,17329,7.1
2024-03-25 18:00:00,2024,3,25,18,0,False,17015,17653,6.8
2024-03-25 19:00:00,2024,3,25,19,0,False,16976,17479,6.7
2024-03-25 20:00:00,2024,3,25,20,0,False,16391,16603,6.9
2024-03-25 21:00:00,2024,3,25,21,0,False,15538,16218,6.3
2024-03-25 22:00:00,2024,3,25,22,0,False,14593,15830,6.2
2024-03-25 23:00:00,2024,3,25,23,0,False,13992,15777,6.2
2024-03-26 00:00:00,2024,3,26,0,1,False,13510,15487,7.3
2024-03-26 01:00:00,2024,3,26,1,1,False,13479,15496,7.0
2024-03-26 02:00:00,2024,3,26,2,1,False,13413,15714,6.5
2024-03-26 03:00:00,2024,3,26,3,1,False,13531,15509,6.6
2024-03-26 04:00:00,2024,3,26,4,1,False,14094,15961,6.4
2024-03-26 05:00:00,2024,3,26,5,1,False,15238,17188,6.6
2024-03-26 06:00:00,2024,3,26,6,1,False,16619,18184,6.4
2024-03-26 07:00:00,2024,3,26,7,1,False,17007,18338,6.2
2024-03-26 08:00:00,2024,3,26,8,1,False,16896,18390,6.7
2024-03-26 09:00:00,2024,3,26,9,1,False,17271,18898,7.1
2024-03-26 10:00:00,2024,3,26,10,1,False,17103,18428,7.3
2024-03-26 11:00:00,2024,3,26,11,1,False,16852,18013,6.5
2024-03-26 12:00:00,2024,3,26,12,1,False,16658,17192,7.3
2024-03-26 13:00:00,2024,3,26,13,1,False,16389,17065,7.8
2024-03-26 14:00:00,2024,3,26,14,1,False,16450,17014,8.9
2024-03-26 15:00:00,2024,3,26,15,1,False,17071,17643,8.4
2024-03-26 16:00:00,2024,3,26,16,1,False,17338,17771,8.0
2024-03-26 17:00:00,2024,3,26,17,1,False,17206,18017,7.5
2024-03-26 18:00:00,2024,3,26,18,1,False,17321,17953,7.3
2024-03-26 19:00:00,2024,3,26,19,1,False,17059,17836,7.4
2024-03-26 20:00:00,2024,3,26,20,1,False,16502,17535,7.1
2024-03-26 21:00:00,2024,3,26,21,1,False,15725,17005,7.8
2024-03-26 22:00:00,2024,3,26,22,1,False,14676,16023,8.1
2024-03-26 23:00:00,2024,3,26,23,1,False,13852,15074,7.4
2024-03-27 00:00:00,2024,3,27,0,2,False,13370,14956,7.6
2024-03-27 01:00:00,2024,3,27,1,2,False,13430,15194,8.8
2024-03-27 02:00:00,2024,3,27,2,2,False,13433,15160,9.1
2024-03-27 03:00:00,2024,3,27,3,2,False,13451,14896,9.1
2024-03-27 04:00:00,2024,3,27,4,2,False,13636,14433,8.8
2024-03-27 05:00:00,2024,3,27,5,2,False,14929,15850,7.9
2024-03-27 06:00:00,2024,3,27,6,2,False,16356,17316,7.2
2024-03-27 07:00:00,2024,3,27,7,2,False,16563,17349,6.6
2024-03-27 08:00:00,2024,3,27,8,2,False,16687,18033,7.8
2024-03-27 09:00:00,2024,3,27,9,2,False,16387,18171,8.7
2024-03-27 10:00:00,2024,3,27,10,2,False,16019,17804,9.0
2024-03-27 11:00:00,2024,3,27,11,2,False,15967,17549,9.3
2024-03-27 12:00:00,2024,3,27,12,2,False,15854,17471,10.3
2024-03-27 13:00:00,2024,3,27,13,2,False,16007,17530,9.4
2024-03-27 14:00:00,2024,3,27,14,2,False,16159,17549,9.1
2024-03-27 15:00:00,2024,3,27,15,2,False,16747,18147,7.9
2024-03-27 16:00:00,2024,3,27,16,2,False,17205,18142,7.7
2024-03-27 17:00:00,2024,3,27,17,2,False,17067,18113,6.9
2024-03-27 18:00:00,2024,3,27,18,2,False,17457,18215,6.4
2024-03-27 19:00:00,2024,3,27,19,2,False,17350,18097,6.0
2024-03-27 20:00:00,2024,3,27,20,2,False,16828,17459,5.7
2024-03-27 21:00:00,2024,3,27,21,2,False,15874,16486,5.3
2024-03-27 22:00:00,2024,3,27,22,2,False,14878,15595,4.7
2024-03-27 23:00:00,2024,3,27,23,2,False,14344,15401,4.2
2024-03-28 00:00:00,2024,3,28,0,3,False,13865,14956,3.7
2024-03-28 01:00:00,2024,3,28,1,3,False,13857,14973,3.7
2024-03-28 02:00:00,2024,3,28,2,3,False,13825,15003,3.3
2024-03-28 03:00:00,2024,3,28,3,3,False,13773,14574,2.9
2024-03-28 04:00:00,2024,3,28,4,3,False,14438,15021,2.4
2024-03-28 05:00:00,2024,3,28,5,3,False,15650,16693,2.1
2024-03-28 06:00:00,2024,3,28,6,3,False,16817,17723,2.0
2024-03-28 07:00:00,2024,3,28,7,3,False,16743,17368,1.8
2024-03-28 08:00:00,2024,3,28,8,3,False,15933,16586,2.9
2024-03-28 09:00:00,2024,3,28,9,3,False,15157,16434,4.3
2024-03-28 10:00:00,2024,3,28,10,3,False,14900,16453,5.1
2024-03-28 11:00:00,2024,3,28,11,3,False,14661,16641,5.7
2024-03-28 12:00:00,2024,3,28,12,3,False,14553,16445,6.5
2024-03-28 13:00:00,2024,3,28,13,3,False,14256,16311,8.1
2024-03-28 14:00:00,2024,3,28,14,3,False,14189,16274,7.6
2024-03-28 15:00:00,2024,3,28,15,3,False,14544,16411,8.6
2024-03-28 16:00:00,2024,3,28,16,3,False,15122,16658,7.6
2024-03-28 17:00:00,2024,3,28,17,3,False,15535,16799,7.5
2024-03-28 18:00:00,2024,3,28,18,3,False,16466,17614,7.1
2024-03-28 19:00:00,2024,3,28,19,3,False,16703,17284,7.7
2024-03-28 20:00:00,2024,3,28,20,3,False,16231,16594,7.0
2024-03-28 21:00:00,2024,3,28,21,3,False,15552,16347,6.2
2024-03-28 22:00:00,2024,3,28,22,3,False,14658,15985,5.3
2024-03-28 23:00:00,2024,3,28,23,3,False,13900,15191,4.4
2024-03-29 00:00:00,2024,3,29,0,4,False,13412,14493,3.4
2024-03-29 01:00:00,2024,3,29,1,4,False,13084,14162,3.3
2024-03-29 02:00:00,2024,3,29,2,4,False,13094,14186,2.6
2024-03-29 03:00:00,2024,3,29,3,4,False,13508,14853,1.8
2024-03-29 04:00:00,2024,3,29,4,4,False,13894,15449,1.2
2024-03-29 05:00:00,2024,3,29,5,4,False,14337,15824,1.1
2024-03-29 06:00:00,2024,3,29,6,4,False,14621,15424,1.0
2024-03-29 07:00:00,2024,3,29,7,4,False,14674,15241,1.1
2024-03-29 08:00:00,2024,3,29,8,4,False,14383,15399,2.9
2024-03-29 09:00:00,2024,3,29,9,4,False,14120,15669,2.3
2024-03-29 10:00:00,2024,3,29,10,4,False,14337,15920,2.9
2024-03-29 11:00:00,2024,3,29,11,4,False,14312,15576,3.8
2024-03-29 12:00:00,2024,3,29,12,4,False,14105,15265,5.7
2024-03-29 13:00:00,2024,3,29,13,4,False,13807,14992,7.5
2024-03-29 14:00:00,2024,3,29,14,4,False,13877,15072,7.5
2024-03-29 15:00:00,2024,3,29,15,4,False,14264,15414,6.3
2024-03-29 16:00:00,2024,3,29,16,4,False,14824,15974,5.7
2024-03-29 17:00:00,2024,3,29,17,4,False,15385,16614,6.1
2024-03-29 18:00:00,2024,3,29,18,4,False,15861,17336,4.9
2024-03-29 19:00:00,2024,3,29,19,4,False,15987,17199,3.4
2024-03-29 20:00:00,2024,3,29,20,4,False,15536,16361,2.9
2024-03-29 21:00:00,2024,3,29,21,4,False,14850,15624,2.7
2024-03-29 22:00:00,2024,3,29,22,4,False,14358,15367,2.7
2024-03-29 23:00:00,2024,3,29,23,4,False,13844,14957,2.1
2024-03-30 00:00:00,2024,3,30,0,5,True,13484,14595,1.3
2024-03-30 01:00:00,2024,3,30,1,5,True,13326,14438,0.6
2024-03-30 02:00:00,2024,3,30,2,5,True,13233,14348,0.4
2024-03-30 03:00:00,2024,3,30,3,5,True,13311,14436,0.2
2024-03-30 04:00:00,2024,3,30,4,5,True,13587,14797,-0.6
2024-03-30 05:00:00,2024,3,30,5,5,True,13940,15113,-0.8
2024-03-30 06:00:00,2024,3,30,6,5,True,14512,15683,-0.6
2024-03-30 07:00:00,2024,3,30,7,5,True,14748,15916,-0.6
2024-03-30 08:00:00,2024,3,30,8,5,True,14712,15916,2.2
2024-03-30 09:00:00,2024,3,30,9,5,True,14556,15716,4.2
2024-03-30 10:00:00,2024,3,30,10,5,True,14376,15560,5.6
2024-03-30 11:00:00,2024,3,30,11,5,True,14209,15388,5.1
2024-03-30 12:00:00,2024,3,30,12,5,True,14241,15426,5.1
2024-03-30 13:00:00,2024,3,30,13,5,True,14319,15497,5.8
2024-03-30 14:00:00,2024,3,30,14,5,True,14469,15697,6.5
2024-03-30 15:00:00,2024,3,30,15,5,True,15148,16500,7.0
2024-03-30 16:00:00,2024,3,30,16,5,True,15789,17164,7.0
2024-03-30 17:00:00,2024,3,30,17,5,True,15665,16750,7.3
2024-03-30 18:00:00,2024,3,30,18,5,True,15680,16448,7.0
2024-03-30 19:00:00,2024,3,30,19,5,True,15642,16618,6.2
2024-03-30 20:00:00,2024,3,30,20,5,True,15160,16052,6.2
2024-03-30 21:00:00,2024,3,30,21,5,True,14657,15782,6.6
2024-03-30 22:00:00,2024,3,30,22,5,True,14061,15189,5.3
2024-03-30 23:00:00,2024,3,30,23,5,True,13571,14736,4.3
2024-03-31 00:00:00,2024,3,31,0,6,True,12940,14034,3.6
2024-03-31 01:00:00,2024,3,31,1,6,True,12930,14048,3.1
2024-03-31 02:00:00,2024,3,31,2,6,True,12883,13971,3.3
2024-03-31 03:00:00,2024,3,31,3,6,True,12873,13832,3.1
2024-03-31 04:00:00,2024,3,31,4,6,True,13152,14108,2.6
2024-03-31 05:00:00,2024,3,31,5,6,True,13564,14540,2.3
2024-03-31 06:00:00,2024,3,31,6,6,True,14049,15293,2.2
2024-03-31 07:00:00,2024,3,31,7,6,True,14571,15887,2.8
2024-03-31 08:00:00,2024,3,31,8,6,True,14729,15873,3.7
2024-03-31 09:00:00,2024,3,31,9,6,True,14651,15732,4.7
2024-03-31 10:00:00,2024,3,31,10,6,True,14627,15312,4.8
2024-03-31 11:00:00,2024,3,31,11,6,True,14368,15077,6.1
2024-03-31 12:00:00,2024,3,31,12,6,True,14012,15137,6.2
2024-03-31 13:00:00,2024,3,31,13,6,True,13632,14660,7.2
2024-03-31 14:00:00,2024,3,31,14,6,True,13731,14852,7.6
2024-03-31 15:00:00,2024,3,31,15,6,True,14006,15125,8.0
2024-03-31 16:00:00,2024,3,31,16,6,True,14585,15736,8.1
2024-03-31 17:00:00,2024,3,31,17,6,True,14856,16049,7.7
2024-03-31 18:00:00,2024,3,31,18,6,True,15332,16835,7.6
2024-03-31 19:00:00,2024,3,31,19,6,True,15635,16581,7.3
2024-03-31 20:00:00,2024,3,31,20,6,True,15392,16187,6.2
2024-03-31 21:00:00,2024,3,31,21,6,True,14855,15798,5.6
2024-03-31 22:00:00,2024,3,31,22,6,True,14146,15177,5.2
2024-03-31 23:00:00,2024,3,31,23,6,True,13513,14546,5.4
2024-04-01 00:00:00,2024,4,1,0,0,False,13275,14284,4.5
2024-04-01 01:00:00,2024,4,1,1,0,False,13144,14259,4.0
2024-04-01 02:00:00,2024,4,1,2,0,False,13197,14196,3.7
2024-04-01 03:00:00,2024,4,1,3,0,False,13415,14426,3.7
2024-04-01 04:00:00,2024,4,1,4,0,False,13787,14782,3.5
2024-04-01 05:00:00,2024,4,1,5,0,False,14620,15686,3.3
2024-04-01 06:00:00,2024,4,1,6,0,False,15508,16691,3.2
2024-04-01 07:00:00,2024,4,1,7,0,False,16030,17085,3.3
2024-04-01 08:00:00,2024,4,1,8,0,False,15836,16931,3.8
2024-04-01 09:00:00,2024,4,1,9,0,False,15142,16042,5.7
2024-04-01 10:00:00,2024,4,1,10,0,False,14688,15925,7.9
2024-04-01 11:00:00,2024,4,1,11,0,False,14520,15763,8.8
2024-04-01 12:00:00,2024,4,1,12,0,False,14525,16174,10.1
2024-04-01 13:00:00,2024,4,1,13,0,False,14332,15931,10.3
2024-04-01 14:00:00,2024,4,1,14,0,False,14341,16014,9.6
2024-04-01 15:00:00,2024,4,1,15,0,False,14780,16547,10.5
2024-04-01 16:00:00,2024,4,1,16,0,False,15566,16946,9.3
2024-04-01 17:00:00,2024,4,1,17,0,False,16151,17490,8.7
2024-04-01 18:00:00,2024,4,1,18,0,False,16582,17816,10.3
2024-04-01 19:00:00,2024,4,1,19,0,False,16626,17664,10.1
2024-04-01 20:00:00,2024,4,1,20,0,False,15945,16847,8.1
2024-04-01 21:00:00,2024,4,1,21,0,False,15074,16285,8.8
2024-04-01 22:00:00,2024,4,1,22,0,False,14229,15533,9.2
2024-04-01 23:00:00,2024,4,1,23,0,False,13649,15163,8.3
2024-04-02 00:00:00,2024,4,2,0,1,False,13195,15092,7.2
2024-04-02 01:00:00,2024,4,2,1,1,False,13076,14867,7.0
2024-04-02 02:00:00,2024,4,2,2,1,False,12973,15018,6.9
2024-04-02 03:00:00,2024,4,2,3,1,False,12995,14970,6.6
2024-04-02 04:00:00,2024,4,2,4,1,False,13560,15504,6.1
2024-04-02 05:00:00,2024,4,2,5,1,False,14790,16890,5.8
2024-04-02 06:00:00,2024,4,2,6,1,False,16159,18115,5.4
2024-04-02 07:00:00,2024,4,2,7,1,False,16438,18376,5.5
2024-04-02 08:00:00,2024,4,2,8,1,False,16403,18700,5.7
2024-04-02 09:00:00,2024,4,2,9,1,False,16203,18524,5.5
2024-04-02 10:00:00,2024,4,2,10,1,False,16245,18620,5.6
2024-04-02 11:00:00,2024,4,2,11,1,False,16236,18533,5.5
2024-04-02 12:00:00,2024,4,2,12,1,False,16081,18287,5.7
2024-04-02 13:00:00,2024,4,2,13,1,False,15850,17835,5.9
2024-04-02 14:00:00,2024,4,2,14,1,False,16106,18052,6.6
2024-04-02 15:00:00,2024,4,2,15,1,False,16590,18605,7.1
2024-04-02 16:00:00,2024,4,2,16,1,False,17077,19283,7.7
2024-04-02 17:00:00,2024,4,2,17,1,False,17045,19219,7.3
2024-04-02 18:00:00,2024,4,2,18,1,False,17217,19170,6.3
2024-04-02 19:00:00,2024,4,2,19,1,False,16973,19153,5.8
2024-04-02 20:00:00,2024,4,2,20,1,False,16301,18530,5.6
2024-04-02 21:00:00,2024,4,2,21,1,False,15428,17402,5.6
2024-04-02 22:00:00,2024,4,2,22,1,False,14428,16492,5.3
2024-04-02 23:00:00,2024,4,2,23,1,False,13755,16026,5.3
2024-04-03 00:00:00,2024,4,3,0,2,False,13572,16073,5.3
2024-04-03 01:00:00,2024,4,3,1,2,False,13307,15722,5.2
2024-04-03 02:00:00,2024,4,3,2,2,False,13233,15737,5.4
2024-04-03 03:00:00,2024,4,3,3,2,False,13352,15410,5.4
2024-04-03 04:00:00,2024,4,3,4,2,False,13899,15735,5.5
2024-04-03 05:00:00,2024,4,3,5,2,False,14936,16375,5.5
2024-04-03 06:00:00,2024,4,3,6,2,False,16323,17766,5.6
2024-04-03 07:00:00,2024,4,3,7,2,False,17094,18583,5.7
2024-04-03 08:00:00,2024,4,3,8,2,False,17297,18027,5.9
2024-04-03 09:00:00,2024,4,3,9,2,False,17327,18157,5.8
2024-04-03 10:00:00,2024,4,3,10,2,False,17255,17907,5.9
2024-04-03 11:00:00,2024,4,3,11,2,False,17222,17946,5.9
2024-04-03 12:00:00,2024,4,3,12,2,False,17308,18124,5.6
2024-04-03 13:00:00,2024,4,3,13,2,False,17289,17876,5.3
2024-04-03 14:00:00,2024,4,3,14,2,False,17501,18004,5.8
2024-04-03 15:00:00,2024,4,3,15,2,False,17595,18134,5.3
2024-04-03 16:00:00,2024,4,3,16,2,False,17614,18113,4.6
2024-04-03 17:00:00,2024,4,3,17,2,False,17347,17852,4.3
2024-04-03 18:00:00,2024,4,3,18,2,False,17774,18336,4.2
2024-04-03 19:00:00,2024,4,3,19,2,False,17726,18354,3.6
2024-04-03 20:00:00,2024,4,3,20,2,False,17156,17670,2.2
2024-04-03 21:00:00,2024,4,3,21,2,False,16188,16812,1.9
2024-04-03 22:00:00,2024,4,3,22,2,False,15176,15699,3.2
2024-04-03 23:00:00,2024,4,3,23,2,False,14459,15626,3.0
2024-04-04 00:00:00,2024,4,4,0,3,False,14362,14920,2.7
2024-04-04 01:00:00,2024,4,4,1,3,False,14324,14587,3.1
2024-04-04 02:00:00,2024,4,4,2,3,False,14087,14292,3.1
2024-04-04 03:00:00,2024,4,4,3,3,False,13998,14937,3.2
2024-04-04 04:00:00,2024,4,4,4,3,False,14591,15443,3.2
2024-04-04 05:00:00,2024,4,4,5,3,False,15764,16288,3.4
2024-04-04 06:00:00,2024,4,4,6,3,False,17042,17482,3.5
2024-04-04 07:00:00,2024,4,4,7,3,False,17424,17442,3.4
2024-04-04 08:00:00,2024,4,4,8,3,False,17451,17355,3.4
2024-04-04 09:00:00,2024,4,4,9,3,False,17555,17479,3.3
2024-04-04 10:00:00,2024,4,4,10,3,False,17383,17589,2.9
2024-04-04 11:00:00,2024,4,4,11,3,False,16946,17078,2.8
2024-04-04 12:00:00,2024,4,4,12,3,False,16892,17028,3.0
2024-04-04 13:00:00,2024,4,4,13,3,False,16490,16400,3.1
2024-04-04 14:00:00,2024,4,4,14,3,False,16396,16312,3.1
2024-04-04 15:00:00,2024,4,4,15,3,False,16933,16880,3.2
2024-04-04 16:00:00,2024,4,4,16,3,False,17330,17328,3.0
2024-04-04 17:00:00,2024,4,4,17,3,False,17403,17350,2.5
2024-04-04 18:00:00,2024,4,4,18,3,False,17783,17740,2.3
2024-04-04 19:00:00,2024,4,4,19,3,False,17958,18038,1.6
2024-04-04 20:00:00,2024,4,4,20,3,False,17455,17683,1.3
2024-04-04 21:00:00,2024,4,4,21,3,False,16216,16486,1.4
2024-04-04 22:00:00,2024,4,4,22,3,False,15304,15718,1.4
2024-04-04 23:00:00,2024,4,4,23,3,False,14521,14990,1.4
2024-04-05 00:00:00,2024,4,5,0,4,False,14174,15147,1.5
2024-04-05 01:00:00,2024,4,5,1,4,False,14111,15011,1.5
2024-04-05 02:00:00,2024,4,5,2,4,False,13994,14443,1.3
2024-04-05 03:00:00,2024,4,5,3,4,False,14110,15036,1.3
2024-04-05 04:00:00,2024,4,5,4,4,False,14510,14926,1.3
2024-04-05 05:00:00,2024,4,5,5,4,False,15573,16481,1.3
2024-04-05 06:00:00,2024,4,5,6,4,False,16737,17709,1.3
2024-04-05 07:00:00,2024,4,5,7,4,False,17003,17871,1.5
2024-04-05 08:00:00,2024,4,5,8,4,False,16400,16775,2.1
2024-04-05 09:00:00,2024,4,5,9,4,False,16032,16328,3.3
2024-04-05 10:00:00,2024,4,5,10,4,False,15796,16415,3.7
2024-04-05 11:00:00,2024,4,5,11,4,False,15500,15784,5.1
2024-04-05 12:00:00,2024,4,5,12,4,False,15687,16331,5.5
2024-04-05 13:00:00,2024,4,5,13,4,False,15504,16520,5.6
2024-04-05 14:00:00,2024,4,5,14,4,False,15455,16367,5.7
2024-04-05 15:00:00,2024,4,5,15,4,False,15753,16266,5.8
2024-04-05 16:00:00,2024,4,5,16,4,False,16051,16428,6.2
2024-04-05 17:00:00,2024,4,5,17,4,False,16164,16766,6.2
2024-04-05 18:00:00,2024,4,5,18,4,False,16642,16902,5.6
2024-04-05 19:00:00,2024,4,5,19,4,False,16876,17430,5.3
2024-04-05 20:00:00,2024,4,5,20,4,False,16478,16837,5.3
2024-04-05 21:00:00,2024,4,5,21,4,False,15710,15960,4.8
2024-04-05 22:00:00,2024,4,5,22,4,False,14668,15200,4.7
2024-04-05 23:00:00,2024,4,5,23,4,False,13894,15124,5.1
2024-04-06 00:00:00,2024,4,6,0,5,True,13396,14747,5.1
2024-04-06 01:00:00,2024,4,6,1,5,True,13225,14409,4.9
2024-04-06 02:00:00,2024,4,6,2,5,True,13107,14685,5.0
2024-04-06 03:00:00,2024,4,6,3,5,True,13185,15030,5.1
2024-04-06 04:00:00,2024,4,6,4,5,True,13471,15642,5.3
2024-04-06 05:00:00,2024,4,6,5,5,True,13819,16124,5.0
2024-04-06 06:00:00,2024,4,6,6,5,True,14274,16416,4.3
2024-04-06 07:00:00,2024,4,6,7,5,True,14367,16413,4.6
2024-04-06 08:00:00,2024,4,6,8,5,True,13991,15958,5.7
2024-04-06 09:00:00,2024,4,6,9,5,True,13576,15396,7.2
2024-04-06 10:00:00,2024,4,6,10,5,True,13398,15195,8.7
2024-04-06 11:00:00,2024,4,6,11,5,True,13283,14861,9.9
2024-04-06 12:00:00,2024,4,6,12,5,True,13090,14882,11.1
2024-04-06 13:00:00,2024,4,6,13,5,True,13093,14794,12.8
2024-04-06 14:00:00,2024,4,6,14,5,True,13048,14900,12.1
2024-04-06 15:00:00,2024,4,6,15,5,True,13506,15245,12.6
2024-04-06 16:00:00,2024,4,6,16,5,True,14155,16032,12.3
2024-04-06 17:00:00,2024,4,6,17,5,True,14688,16310,11.5
2024-04-06 18:00:00,2024,4,6,18,5,True,15073,16286,11.0
2024-04-06 19:00:00,2024,4,6,19,5,True,15491,16805,9.7
2024-04-06 20:00:00,2024,4,6,20,5,True,15098,16006,9.2
2024-04-06 21:00:00,2024,4,6,21,5,True,14479,15762,8.5
2024-04-06 22:00:00,2024,4,6,22,5,True,13752,14935,7.6
2024-04-06 23:00:00,2024,4,6,23,5,True,13070,14695,7.2
2024-04-07 00:00:00,2024,4,7,0,6,True,12616,14162,7.2
2024-04-07 01:00:00,2024,4,7,1,6,True,12502,14188,6.5
2024-04-07 02:00:00,2024,4,7,2,6,True,12526,14157,6.2
2024-04-07 03:00:00,2024,4,7,3,6,True,12876,14623,6.2
2024-04-07 04:00:00,2024,4,7,4,6,True,13058,14787,6.3
2024-04-07 05:00:00,2024,4,7,5,6,True,13371,14798,6.2
2024-04-07 06:00:00,2024,4,7,6,6,True,13681,14803,6.1
2024-04-07 07:00:00,2024,4,7,7,6,True,13531,14494,6.6
2024-04-07 08:00:00,2024,4,7,8,6,True,13070,14180,8.7
2024-04-07 09:00:00,2024,4,7,9,6,True,12799,13893,10.7
2024-04-07 10:00:00,2024,4,7,10,6,True,12778,13635,11.9
2024-04-07 11:00:00,2024,4,7,11,6,True,12694,13596,12.6
2024-04-07 12:00:00,2024,4,7,12,6,True,12596,13590,12.7
2024-04-07 13:00:00,2024,4,7,13,6,True,12470,13537,14.1
2024-04-07 14:00:00,2024,4,7,14,6,True,12514,13366,13.5
2024-04-07 15:00:00,2024,4,7,15,6,True,12993,13749,13.0
2024-04-07 16:00:00,2024,4,7,16,6,True,13744,14596,13.4
2024-04-07 17:00:00,2024,4,7,17,6,True,14224,15220,12.7
2024-04-07 18:00:00,2024,4,7,18,6,True,14756,15612,11.5
2024-04-07 19:00:00,2024,4,7,19,6,True,15074,16021,11.0
2024-04-07 20:00:00,2024,4,7,20,6,True,14498,15945,10.3
2024-04-07 21:00:00,2024,4,7,21,6,True,13789,15158,10.2
2024-04-07 22:00:00,2024,4,7,22,6,True,12955,14249,10.6
2024-04-07 23:00:00,2024,4,7,23,6,True,12486,14436,10.3
2024-04-08 00:00:00,2024,4,8,0,0,False,12150,14162,9.2
2024-04-08 01:00:00,2024,4,8,1,0,False,12104,13915,8.7
2024-04-08 02:00:00,2024,4,8,2,0,False,12293,14189,8.3
2024-04-08 03:00:00,2024,4,8,3,0,False,12713,14598,8.0
2024-04-08 04:00:00,2024,4,8,4,0,False,13286,14862,7.5
2024-04-08 05:00:00,2024,4,8,5,0,False,14378,16175,7.2
2024-04-08 06:00:00,2024,4,8,6,0,False,15265,17023,7.5
2024-04-08 07:00:00,2024,4,8,7,0,False,15487,17163,7.7
2024-04-08 08:00:00,2024,4,8,8,0,False,15592,17179,7.7
2024-04-08 09:00:00,2024,4,8,9,0,False,15386,16987,8.5
2024-04-08 10:00:00,2024,4,8,10,0,False,15293,16848,8.7
2024-04-08 11:00:00,2024,4,8,11,0,False,15143,16597,8.3
2024-04-08 12:00:00,2024,4,8,12,0,False,14981,16499,10.1
